,id,source,language,date,username,name,description,location,following,followers,totaltweets,retweetcount,text,hashtags
64,1351469939136352256,Twitter for Android,en,2021-01-19 10:01:57,LukasPMueller,Lukas P. Müller,"Maschbau-Ingenieur & WiWi https://t.co/TRFPL9TdEz. 👨🏼‍🎓        
'Vertreter der toxischen Männlichkeit' @Basis
#konservativ #wirtschaftsliberal 🇩🇪🇺🇦","Shanghai, Volksrepublik China",495,1844,2408,0,@KleinerBuhmann @womawo @ArminLaschet I remember.,[]
65,1351469816671035392,Twitter for Android,und,2021-01-19 10:01:28,Ferdi40308771,Ferdi,"neugierig, BVB Fan , humorvoll, respektiere andere Menschen und Meinungen","Nordrhein-Westfalen, Deutschla",50,5,1996,0,@stylo_cebulon @WDRaktuell @_FriedrichMerz @ArminLaschet 😂😂😂😂,[]
66,1351469755732000768,Twitter Web App,de,2021-01-19 10:01:13,KleinerBuhmann,Tomcat,"Flugzeuge, Politik, Familie, Schiffe",Deutschland,675,380,24985,0,"@LukasPMueller @womawo @ArminLaschet Übrigens nachdem der Wahlerfolg 2012 in NRW ausblieb, hat auch Norbert Röttgen  dort den Abflug gesucht.",[]
67,1351469626685841409,Twitter Web App,fr,2021-01-19 10:00:42,cicero_online,Cicero Online,"Cicero – Magazin für politische Kultur
Facebook: https://t.co/hnhRCGDGPG • Instagram: https://t.co/EmNkQreCfi • Impressum https://t.co/iXyfjnNScb",Berlin,82,197980,21390,7,"Cohabitation à la #CDU. #Laschet #cdupt21 

https://t.co/fkEqG33ZPy https://t.co/OL24tUFJ1z","['CDU', 'Laschet', 'cdupt21']"
68,1351469615440945154,Twitter for Android,de,2021-01-19 10:00:40,Kingdomcometous,Kingdom Come,"Christ, Familienmensch, Wirtschaftskorrespondent.
Einigkeit und Recht und Freiheit bewahren.",Deutschland,862,1340,20881,0,"@KleinerBuhmann Und deshalb wäre es m.E. fatal, wenn die Delegierten, die den Aufbruch wollten, jetzt unsichtbar würden, weil sie ihre Stimme dahingeben für den Eindruck eines breit unterstützten #Laschet. #CDUVorsitz #CDU","['Laschet', 'CDUVorsitz', 'CDU']"
69,1351469559782510595,Twitter Web App,de,2021-01-19 10:00:26,Wrfel3,Crazy German,"Fear is maybe the thing that makes you Human, but it does not make you into a Good one.
dont give into your fear or you might very well be consumed by it.","Hamburg, Deutschland",76,10,573,0,"@Kl_Stone @GBluecher @FridayForFuture @ArminLaschet Ja weil eben solche Panik mache vor keinem halt macht. jedoch, sollte man auch ein auge schmeißen was sie ersätz, wind und solar energy nehmen den platz ein. das geht in Schweden sicher super, viel Land und wenig verbrauch, da kann man die dinger ruhig abschalten.",[]
70,1351469515587153920,Twitter for Android,de,2021-01-19 10:00:16,Aluhut0815,Al Uhut,Parler: Al Uhut,Irrenhaus ,55,46,1358,0,"@hallo_meinung Das Parlament wurde mit dem Infektuinsschutzgesetz durch #CDU, #SPD &amp; #Gruenen abgeschafft. 
Klingt komisch, ist aber so...
Immerhin weiß jeder was er bekommt, wenn er diese Parteien im September wählt.","['CDU', 'SPD', 'Gruenen']"
71,1351469420577771520,Twitter Web App,de,2021-01-19 09:59:53,leon_dreier,Leon Dreier 🦄🇪🇺,, ,4999,1090,52279,0,@greenpeace_de @BieneRetten @ArminLaschet @CDU Das Kohleausstiegsgesetz ist aber kein Kohleausstiegsgesetz!,[]
72,1351469381717549062,Twitter for iPhone,de,2021-01-19 09:59:44,BerndDues,Bernd Dues,,,22,2,40,0,@ArminLaschet @ChristianHirte @CDU Rezo kann einpacken. Die Zerstörung der CDU ist nun Chefsache.,[]
73,1351469367922487296,Twitter Web App,de,2021-01-19 09:59:41,gruenenrw,B'90/Die Grünen NRW,"Die Zukunft änderst du hier.
Kämpfe mit uns für ein ökologisches, weltoffenes und soziales Nordrhein-Westfalen.",Nordrhein-Westfalen,1968,31630,14122,0,"@Semarc01 @ArminLaschet @AlleDoerfer Als Regierungspartei haben wir erreicht, dass mit #Garzweiler ein bereits genehmigter Tagebau verkleinert wurde. 1400 Menschen konnten so in ihrer Heimat bleiben. Genauere Infos dazu gibt’s hier 👉 https://t.co/YfQ5eHamxD",['Garzweiler']
74,1351469357763883008,Twitter for Android,de,2021-01-19 09:59:38,Angie26051290,Angie,"Individualist, unbequem, direkt...","Berlin, Deutschland",39,19,864,0,"@Max91578664 @BesorgteBrgeri2 @Markus_Soeder @ArminLaschet Sie dürfen wählen, was immer Sie wollen. 

Schönen Tag noch...",[]
75,1351469356753051648,Twitter for iPhone,de,2021-01-19 09:59:38,widerhagen,C.Hange,Be the CHange you want to see in the world! #Scientists4Future #DIEM_25 #GreenNewDeal 🚴‍♂️🎸,"Bavaria, Germany",451,61,956,0,"@schwarzblond @Afelia @Markus_Soeder @ArminLaschet Was Vorgesetzte wirklich wollen: 
„... müssen aber ins Büro, weil mein Chef uns gerne beim Arbeiten zusieht.“",[]
76,1351469311806873601,Twitter for Android,de,2021-01-19 09:59:27,Cneepie,Jens Kniephoff,"Vollzeitarbeitender, berufsbegleitend studierender, wissenschafts- und geschichtsinteressierter Elektrotechniker. Technikaffin und Klimaschützend zugleich,","Grevenbroich, Germany",160,51,2656,0,"@Wrfel3 @GBluecher @Luisamneubauer @AlleDoerfer @fffHochneukirch @FridayForFuture @ArminLaschet @CDUNRW_Fraktion @RWE_AG Oder man baut die EE kapazitäten aus, was günstiger, ganz ohne Atommüll und ja, auch klimafreundlicher wäre.

Das ständige für und wider AKW ist eine Scheinargumentation, die es nicht gäbe, würde man EE konsequent ausbauen.

https://t.co/yA87of4Kcw",[]
77,1351469201370853377,Buffer,de,2021-01-19 09:59:01,faznet,Frankfurter Allgemeine,"Die wichtigsten Nachrichten des Tages, die besten Faz.net-Artikel und Empfehlungen der Redaktion.

Impressum: https://t.co/UeypcoqdNs
Datenschutz: https://t.co/UBMvMgddMZ",Frankfurt am Main,305,632246,193327,1,"Er organisierte den Aufstieg von Armin #Laschet erst zum Ministerpräsidenten in NRW und jetzt zum neuen #CDU-Vorsitzenden. Als Staatskanzleichef und Mastermind ist Nathanael Liminski für Armin Laschet unersetzlich, schreibt 
@Closeupreb: https://t.co/iIGiz55BLw","['Laschet', 'CDU']"
78,1351469185398923266,Twitter for Android,de,2021-01-19 09:58:57,Herr_Metallsalz,Mutant-19,Chaos • Corona • Comedy,"Darmstadt, Deutschland",254,509,6901,0,"Armin #Laschet sagte doch gerade: ""Wir sollten das Gespräch mit unseren Gegnern suchen."" Tiere sind uns da voraus. Hier ein vergnügliches Video &gt;&gt;&gt;
https://t.co/2BkpStpFOR",['Laschet']
79,1351469120424980481,Twitter Web App,de,2021-01-19 09:58:42,ReneLeibold,René Leibold,"https://t.co/DrWsDa1kZN
Unternehmer & Lehrbeauftragter","Greifenberg, Deutschland",110,27,719,0,"@schwarzblond @Afelia @Markus_Soeder @ArminLaschet Ja, es sind oft die Chefs, die dem Homeoffice misstrauen. Und es sind oft auch die Mitarbeiter, die nicht von zuhause aus arbeiten wollen. Aus meist grundsätzlich nachvollziehbaren Gründen. Nur: Das alles ist im Moment sch...ßegal. Dem Virus ist das schnuppe. Deshalb!",[]
80,1351469024866144256,Twitter for Android,de,2021-01-19 09:58:19,RatzFratz66,Ratz Fratz 66,,,109,81,2288,0,"@greenpeace_de @AlleDoerfer @ArminLaschet @CDU Diese Korruption und Speichelleckerei von @ArminLaschet inkl der Unterschlagung und die Lügen der beiden, um Konzerninteressen durchzusetzen, kotzt mich an. Ich darf garnicht schreiben, was ich den beiden wünsche...",[]
81,1351468813011857410,Twitter for iPad,de,2021-01-19 09:57:28,TanteUnfug,Max Unfug,Waldgaenger mit Hang zum Stadturlaub; Freigeist mit Gemeinschaftssinn. Es gibt ein richtiges Leben im falschen!,,127,32,485,0,@maxotte_says #Laschet könnte doch auch  #Kanzler. Dann beerbt #Merkel irgendwann #Steinmeier und wir haben so eine #Putin-#Medwedew-Situation😂.,"['Laschet', 'Kanzler', 'Merkel', 'Steinmeier', 'Putin', 'Medwedew']"
82,1351468764865437699,Twitter for Android,de,2021-01-19 09:57:17,CorneliaKunde,Cornelia Kunde,,,19,6,29,0,"@heutejournal @Markus_Soeder @ArminLaschet Sehr geehrter Herr Söder,bitte lassen Sie nicht schon wieder einen ""Flickenteppich' zu,Sie haben das Format vieles durchzusetzen,sogar das Format zum Kanzler.Sie strahlen die nötige Kraft in dieser Zeit aus.",[]
83,1351468753725358080,Twitter for iPhone,de,2021-01-19 09:57:14,MaryMueller1904,MaryMüller parteilos aber nicht unpolitisch,"manchmal etwas derbe, aber direkt und absolute Gerechtigkeitsfanatikerin,kann nicht anders #NoAfD und #NoAfDP ich handele politisch aus dem Bauch heraus ...",Deutschland,619,245,13680,1,"@holgi @ViolaPriesemann @TspCheckpoint Würde mich interessieren, welche Ministerpräsidenten @ViolaPriesemann für „zu forsch“ hielten? Lasst mich raten ... #Laschet? #Söder wohl eher nicht!","['Laschet', 'Söder']"
84,1351468747639431168,Twitter Web App,de,2021-01-19 09:57:13,Kl_Stone,Klaus Steinfelder,,Hamburg,733,537,52564,0,"@Wrfel3 @GBluecher @FridayForFuture @ArminLaschet Deutschland steigt aus, Schweden hat gerade den 6. von insgesamt 12 Reaktoren außer Betrieb genommen, Frankreich will seinen Nuklearanteil im Strommix von aktuell 70% auf 50% reduzieren....

Sieht nicht nach einem Höhenflug der Nukleartechnik aus.

#FridaysForFuture",['FridaysForFuture']
85,1351468729687822348,Twitter for Android,de,2021-01-19 09:57:08,Kingdomcometous,Kingdom Come,"Christ, Familienmensch, Wirtschaftskorrespondent.
Einigkeit und Recht und Freiheit bewahren.",Deutschland,862,1340,20881,0,"@feine_sahne Natürlich gibt es ein ""weiter so"". #Laschet wurde ja gewählt. Es geht jetzt darum, ob man als #Merz Unterstützer seine eigenen Überzeugungen auch opfert. Solange nicht klar ist, wo die Stimmen, die den Aufbruch wollen, integriert werden, kann man Laschet nicht die Stimme schenken","['Laschet', 'Merz']"
86,1351468685958012931,Twitter for iPhone,de,2021-01-19 09:56:58,BerndDues,Bernd Dues,,,22,2,40,0,"@ChristianHirte @_FriedrichMerz @ArminLaschet @CDU Vorwärts immer, rückwärts nimmer.",[]
87,1351468550184169473,Twitter for Android,de,2021-01-19 09:56:26,Alisig6,Alisig,"Abendgynasiast, 44 Jahre Finanzbeamter, Steuerberaterzulassung beantragt, 4 Kinder und 4 Enkelkinder, aktuell Single, 1'er BMW",,44,2,56,0,"@dersetzen Auf jdn #Umweltaktivisten kommen 5 Polizisten + 3 #RWE-Arbeiter. 2 Abrissbagger sind fleißig zu Gange. Eine Schande, dass #Laschet das den Verbleib der Abrissdörfer befürwortende Gutachten zurückgehalten hat. Das ist keine Politik, sondern Manipulation. Laschet + #Woelki Beichte","['Umweltaktivisten', 'RWE', 'Laschet', 'Woelki']"
88,1351468454570766339,Twitter for Android,de,2021-01-19 09:56:03,Karine_N1,Karine,"...noch ohne Klarnamen,
liebe Kreativität, 3 Universitätsstudienrichtungen, 2 mit Abschluss: Medizin, Wirtschaftswissenschaften, Jura.
Mehr verrate ich nicht ;)",,241,215,4699,0,"#Merkel folgt wieder @Markus_Soeder und man hofft, dass es ein Zeichen Zeichen im Sinne von #ArminLassEs und #Kanzlerkandidatur ist. 
""Das Tragen von medizinischen #Masken in öffentlichen Verkehrsmitteln u Geschäften soll Pflicht werden"".

#Laschet
#Söder 
https://t.co/onCehne6y7","['Merkel', 'ArminLassEs', 'Kanzlerkandidatur', 'Masken', 'Laschet', 'Söder']"
89,1351468362199609345,Twitter for iPad,de,2021-01-19 09:55:41,marydoe71267869,mary doe,,,18,1,53,0,"@reitschuster Im Prinzip hat Professor @hendrikstreeck das schon immer so gesagt und wurde oft genug deswegen sogar diffamiert. Ich hoffe sehr, dass er bei @ArminLaschet jetzt mehr Gehör findet und seine pragmatische Herangehensweise übernommen wird!",[]
90,1351468217546514432,Twitter Web App,de,2021-01-19 09:55:06,Roland08901329,Prof. Dr. med. Roland,"Erzieher im Kiga, 💚 Bücher, 💚 Natur, 💚 Wandern, 💐💐 das ,,E,, in meinem Namen steht für ,,Mut,, 😃, noAfd = noNazis, liebt Lachen.",Gütersloh/ OWL/ NRW,103,95,5043,0,"@MKreutzfeldt @motikat @ArminLaschet Als von der RWE bezahlter Büttel, DARF er das Wort Klimaschutz nicht in den Mund nehmen! ☝️",[]
91,1351468149334552576,Twitter for iPhone,de,2021-01-19 09:54:50,budo85408701,Kinski,,,108,4,476,0,@HeikoMaas @Markus_Soeder @jensspahn @pkreissel @ArminLaschet Wie hätten Sie sich vor 85 Jahren verhalten? Jetzt wissen Sie es!,[]
92,1351468069152043010,Twitter for iPhone,de,2021-01-19 09:54:31,JuleBerlin,Jools Berlin,,"Berlin, Deutschland",213,23,5283,0,@ArminLaschet als willfähriger Diener des Heimat- und Umweltvernichters #RWE. Das ist die Realität #CDUVorsitz #Klimakiller https://t.co/1puXlPsEUG,"['RWE', 'CDUVorsitz', 'Klimakiller']"
93,1351468040433659905,Twitter for Android,de,2021-01-19 09:54:24,LukasPMueller,Lukas P. Müller,"Maschbau-Ingenieur & WiWi https://t.co/TRFPL9TdEz. 👨🏼‍🎓        
'Vertreter der toxischen Männlichkeit' @Basis
#konservativ #wirtschaftsliberal 🇩🇪🇺🇦","Shanghai, Volksrepublik China",495,1844,2408,0,"@KleinerBuhmann @womawo @ArminLaschet Durchaus eine Option, wenn die Wahl ein Desaster wird, was wiederum auch gut möglich ist.",[]
94,1351467957692624896,Twitter for Android,de,2021-01-19 09:54:04,Monika04372716,Mo.ni.ka.r,#ParentForFuture #NoAfD #NazisRaus #stayathome #IAmAntifa #BlackLifeMatters Ex#Quotenfrau,"München, Bayern",384,408,10764,0,"Sind wir uns sicher, dass @ArminLaschet der richtige für Kanzler ist? Das sind die Aktionen,  die nicht passieren dürfen. Er ist nicht lernfähig. Wirtschafts-Buddys in der Politik gehen nicht. Politiker sind Bürgervertreter.

Die Zerstörung der Dörfer ist das gleiche Thema. https://t.co/u83LOWY4Uf",[]
95,1351467938503528450,Twitter Web App,tr,2021-01-19 09:54:00,ortadoguhaber_,Ortadoğu Haber,Türkiye ve Ortadoğu coğrafyasından anlık haberler.,"İstanbul, Türkiye",1,19973,20029,0,"Merkel sonrası Alman siyaseti nasıl şekillenecek? 
https://t.co/6sEnIoLUzx 
#Almanya #AngelaMerkel #CDU #ArminLaschet #AfD","['Almanya', 'AngelaMerkel', 'CDU', 'ArminLaschet', 'AfD']"
96,1351467921965518849,Twitter Web App,de,2021-01-19 09:53:56,RASSISMUSTOETET,RASSISMUS TÖTET!,Die Kampagne RASSISMUS TÖTET thematisiert kritisch die rassistischen Pogrome Anfang der 90er sowie aktuellen Rassismus.,,1408,15383,71925,2,"#Berlin: Wie gesagt, natürlich ist er kein ""Rassist"" #CDU, Schuld hat nur der ""Alkohol"". 
Und was sagen die Betroffenen des #Rassismus?

""Er hoffe, dass man nicht ihm die Schuld an diesem Vorfall geben werde.""

-&gt; https://t.co/ptcLeY8Xkf https://t.co/ngxFZ0ALJ0","['Berlin', 'CDU', 'Rassismus']"
97,1351467788536336387,Twitter for Android,de,2021-01-19 09:53:24,Kingdomcometous,Kingdom Come,"Christ, Familienmensch, Wirtschaftskorrespondent.
Einigkeit und Recht und Freiheit bewahren.",Deutschland,862,1340,20881,2,"Solange nicht klar ist, wie die Mitarbeit von .@_FriedrichMerz genau aussieht, ist es im Sinne der Sache eine gefährliche Strategie, #Laschet mit einem starken Votum auszustatten. #Delegierte #TeamMerz #CDUVorsitz #Merz https://t.co/eo5NphblFN","['Laschet', 'Delegierte', 'TeamMerz', 'CDUVorsitz', 'Merz']"
98,1351467788221689856,Twitter for iPhone,de,2021-01-19 09:53:24,Wrfel3,Crazy German,"Fear is maybe the thing that makes you Human, but it does not make you into a Good one.
dont give into your fear or you might very well be consumed by it.","Hamburg, Deutschland",76,10,573,0,@Kl_Stone @GBluecher @FridayForFuture @ArminLaschet Ok dan spielen wir diese Spiel. Führe mir gerne eine Liste auf von AKW Unfällen in Europa. Wenn die dinger so gefährlich sind müssten ja all die Länder die sie noch nutzen dauernd Probleme damit haben. Ist ja nunmal so das fast alle Länder AKW nutzen die es können.,[]
99,1351467545732136961,Twitter for Android,de,2021-01-19 09:52:26,Widerstandist10,WiderstandistPflicht12.0,Der Islam ist die Vergewaltigung der menschlichen Seele !,,754,250,3965,0,"@polenz_r @ArminLaschet Ich schiebe das auf ihr Alter mit dem #Nichtmehrrechnenkönnen ! Scheint parteitypisch zu sein, 41% sind viel oder Wahlen sind rückgängig zu machen !",['Nichtmehrrechnenkönnen']
100,1351467514463662083,Twitter Web App,it,2021-01-19 09:52:19,ispionline,ISPI,ISPI is an independent Think Tank addressing the most important policy issues in the world.,"Milano, Lombardia",2302,57643,51309,2,"Il #congresso della #Cdu ha eletto presidente del partito Armin #Laschet. 

Avrà davvero la strada spianata per essere scelto come candidato dell’Unione democristiana alla #cancelleria federale?

Di Michele Valensise
https://t.co/gLzKP3X8zR","['congresso', 'Cdu', 'Laschet', 'cancelleria']"
101,1351467490405187586,Twitter for iPhone,de,2021-01-19 09:52:13,MerkelMuss,MerkelMussWeg - Trump won! 👍,Allzu viel des Gutgemeinten ist der Feind des Guten. Ein Staat ohne Grenzen gibt sich selbst auf. Satire nicht auszuschließen. #IchLasseMichNichtImpfen *Parler*,Gab + Parler: @MerkelMuss ,574,1076,8539,0,"@Porticus2 @QueeniePi Das ist einfach zu beantworten: #Bilderberger oder #WEF. Dort wird sowas entschieden.

Zur Not entscheidet auch mal der Papst persönlich, wie bei #Laschet.

Voraussetzungen: dumm, skrupellos, gehorsam, deutschfeindlich, kommunistisch https://t.co/6ueX8nRojT","['Bilderberger', 'WEF', 'Laschet']"
102,1351467487049691136,Twitter Web App,de,2021-01-19 09:52:12,feine_sahne,FeineSahne,Satire pur,,276,59,2276,0,"@welt Anstatt Energie in die Beschaffung von Impfstoffen zu stecken, hat Herr @jensspahn nur Interesse an Eigen PR Management.

Was mal mit einem Hoffnungsschimmer in der Politik begann .... #Landesverräter haben ein genauso schlechtes Image.

#cdu ein #Politikwechsel ist anzuraten!","['Landesverräter', 'cdu', 'Politikwechsel']"
103,1351467324751171584,Twitter Web App,de,2021-01-19 09:51:33,the4thpip,the4thpip,"Political animal, activist, do-gooder. Soul music, comic books, queer activism. Very occasional blogger, I'll claim it's quality over quantity. -
he/him",where the heart is,4259,1918,85769,0,"@schwarzblond @Markus_Soeder @ArminLaschet Ich sitze in einer Außenstelle praktisch ohne Aufsicht. Könnte den ganzen Tag Westernromane lesen, wenn ich wollte. Trotzdem ist es ein Kampf, mal einzelne Tage von zu Hause aus arbeiten zu dürfen.",[]
104,1351467303670571009,Twitter Web App,de,2021-01-19 09:51:28,MarkMaximum7,MarkMaximum7,"Train, 
read,
repeat.",,33,4,1070,0,"@schwarzblond @Afelia @Markus_Soeder @ArminLaschet Ganz genau. Meldestelle einrichten, zügig überprüfen wäre hilfreich. Wäre auch jeweils interessant, wie im jeweiligen Betrieb/Büro der Stand der gewerkschaftlichen Organisierung ist und was die etwaige Position der Gewerkschaft. Starke Gewerkschaften würden hier sicher helfen.",[]
105,1351467295189692416,Twitter Web App,de,2021-01-19 09:51:26,TMonrowitz,Thomas Monrowitz,"Ingenieur, Familienvater & ehrenamtlicher Feuerwehrmann. Für Dialog, gegen Extremismus.",Kerpen,213,79,1367,0,"@greenpeace_de @ArminLaschet @CDU Die Abrisshäuser stehen seit Jahren leer und sind nicht mehr bewohnbar. 
Das hier ist nichts als #ClickBait .",['ClickBait']
106,1351467105363886081,Twitter Web App,de,2021-01-19 09:50:41,LKR_Partei_Bund,LKR,"FREIHEIT. WERTE. ZUKUNFT!

Hier twittert die Partei Liberal-Konservative Reformer (Bundesverband), https://t.co/gLmfZBJvw5","Berlin, Deutschland",41,1831,1639,5,"Begleittext zu #LKR-Beitritt:
""Die Entscheidung der #CDU, nicht Friedrich #Merz zum Vorsitzenden zu wählen und das abgekartete Spiel des Herrn #Spahn während des BPT haben in mir den Entschluss reifen lassen, entg. meiner urspr. Absicht doch noch einmal einer Partei beizutreten.""","['LKR', 'CDU', 'Merz', 'Spahn']"
107,1351467049554423814,TweetDeck,en,2021-01-19 09:50:28,Ap_Saegge,Emotional Support AmEndhorn für das 3. Jahrtausend,"Growlhorn mit offiziellem Papa Bomb Seal of Approval. Schmeckt nach Glottalstop. Professionell am P&P GMen - hit me up! Pron.: dat, wo",Wraeclast,1035,757,303522,0,@Some_SheeShee @ArminLaschet the most cursed of tweets,[]
